"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",46.219,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",67.231,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",74.542,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",78.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",79.147,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",84.162,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",83.888,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",85.497,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",76.28,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",62.987,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",58.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",63.702,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",42.092,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",63.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",42.092,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",74.311,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",56.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",25.621,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",58.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",42.092,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",73.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",76.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",73.333,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",56.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",25.621,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",58.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",28.169,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",57.102,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",72.338,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",74.911,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",76.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",75.877,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",74.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",71.865,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",64.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",48.247,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",25.621,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",45.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",56.416,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",18.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",49.179,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",45.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",18.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",69.307,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",49.657,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",2.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",45.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",18.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",63.644,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",73.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",70.667,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",49.657,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",2.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",45.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",3.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",33.572,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",60.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",66.897,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",72.606,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",73.742,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",73.804,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",67.486,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",60.708,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",38.173,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",2.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
